timestamp,表面温度_x,高频加速度RMS_x,高频加速度峭度_x,速度RMS_x
2022/10/19 15:52,33,0.09472979,2.62846279,0.2754783
2022/10/19 15:57,32,0.120925218,2.27762938,0.2348496
2022/10/19 16:02,32,0.083485074,2.49581623,0.270920545
2022/10/19 16:07,32,0.08861558,3.49390054,0.212905779
2022/10/19 16:12,32,0.08432249,2.72648454,0.264221668
2022/10/19 16:17,32,0.08916916,2.62598538,0.281366259
2022/10/19 16:22,32,0.0751266,2.54174,0.252139419
2022/10/19 16:27,32,0.0636601,3.31823564,0.271569341
2022/10/19 16:32,32,0.066770114,3.02310634,0.251687825
2022/10/19 16:37,32,0.07975025,2.651674,0.2002619
2022/10/19 16:42,32,0.05403739,3.070586,0.2723301
2022/10/19 16:47,31,0.08030353,2.542472,0.203870371
2022/10/19 16:52,31,0.06280577,2.705881,0.280277133
2022/10/19 16:57,31,0.07917985,2.92206025,0.211997837
2022/10/19 17:02,31,0.054703936,2.94893885,0.3344399
2022/10/19 17:07,31,0.079679325,3.4242034,0.250304
2022/10/19 17:12,31,0.071530096,2.39035869,0.208252981
2022/10/19 17:17,31,0.06089036,2.77458882,0.2371091
2022/10/19 17:22,31,0.04949804,2.79912853,0.229316249
2022/10/19 17:27,31,0.053738687,2.75014377,0.247761041
2022/10/19 17:32,30,0.09488451,2.74580526,0.273718834
2022/10/19 17:37,30,0.08343324,3.0131135,0.2876806
2022/10/19 17:42,30,0.07172998,2.891512,0.273905784
2022/10/19 17:47,30,0.104975745,2.55198956,0.235368028
2022/10/19 17:52,30,0.07171879,2.64421415,0.258441716
2022/10/19 17:57,30,0.06333497,2.81437588,0.227925435
2022/10/19 18:02,30,0.060821794,2.69847679,0.212442547
2022/10/19 18:07,30,0.07322348,3.06550717,0.285859525
2022/10/19 18:12,30,0.08246835,2.69203234,0.202664986
2022/10/19 18:17,30,0.064045064,2.60526681,0.197235778
2022/10/19 18:22,30,0.06025769,2.96412039,0.2413176
2022/10/19 18:27,30,0.08526097,3.69848466,0.2868572
2022/10/19 18:32,30,0.07985558,2.46466422,0.2725917
2022/10/19 18:37,30,0.0744683,3.20165586,0.252820164
2022/10/19 18:42,30,0.0658049,2.84919739,0.233116746
2022/10/19 18:47,30,0.06072187,2.66694927,0.229038969
2022/10/19 18:52,30,0.081816025,3.01028,0.254524231
2022/10/19 18:57,30,0.07252086,2.83949256,0.21368286
2022/10/19 19:02,30,0.086658016,2.62068915,0.363152951
2022/10/19 19:07,30,0.08320396,2.467149,0.1804109
2022/10/19 19:12,30,0.07392188,2.529941,0.208328038
2022/10/19 19:17,29,0.09125072,2.64750552,0.218753234
2022/10/19 19:22,29,0.061760824,2.72523236,0.2571648
2022/10/19 19:27,29,0.09520941,2.87931228,0.2770334
2022/10/19 19:32,29,0.09853621,2.57127666,0.244519591
2022/10/19 19:37,29,0.07342059,3.022434,0.265371144
2022/10/19 19:42,29,0.058594953,2.6093502,0.270350337
2022/10/19 19:47,29,0.061551012,2.695473,0.195971012
2022/10/19 19:52,29,0.08421851,2.870513,0.260310531
2022/10/19 19:57,29,0.062710136,2.6210773,0.271716535
2022/10/19 20:02,29,0.0632038,2.64284253,0.264319658
2022/10/19 20:07,29,0.07863952,2.47436428,0.28713125
2022/10/19 20:12,29,0.106358044,2.57335687,0.2807225
2022/10/19 20:17,29,0.06583622,2.81351352,0.268513262
2022/10/19 20:22,29,0.060516413,3.58541179,0.261521518
2022/10/19 20:27,29,0.113972723,2.29764557,0.3007563
2022/10/19 20:32,29,0.07242908,2.53247452,0.202468976
2022/10/19 20:37,29,0.055217695,2.82398319,0.250954151
2022/10/19 20:42,29,0.121404245,2.70910525,0.244607568
2022/10/19 20:47,29,0.124029122,2.31263351,0.2538387
2022/10/19 20:52,29,0.07653175,3.52521849,0.279452682
2022/10/19 20:57,28,0.0748836,2.7046113,0.236502349
2022/10/19 21:02,28,0.135874644,2.001373,0.281955332
2022/10/19 21:07,28,0.128108725,2.73002672,0.277228922
2022/10/19 21:12,28,0.059375305,3.053445,0.22110717
2022/10/19 21:17,28,0.09283923,3.16560435,0.242198929
2022/10/19 21:22,28,0.145075619,2.09203982,0.291738033
2022/10/19 21:27,28,0.054567296,2.72860837,0.2303746
2022/10/19 21:32,28,0.07146788,2.88584852,0.3213923
2022/10/19 21:37,28,0.082767464,2.5796504,0.22983782
2022/10/19 21:42,28,0.101878047,2.52190065,0.205572724
2022/10/19 21:47,28,0.04791805,2.96231246,0.236065954
2022/10/19 21:52,28,0.128951982,3.607451,0.3032487
2022/10/19 21:57,28,0.090601206,3.18539548,0.229420245
2022/10/19 22:02,28,0.0566923,3.26879334,0.2667937
2022/10/19 22:07,28,0.205126271,1.808636,0.282102674
2022/10/19 22:12,28,0.08410373,2.60043931,0.30443
2022/10/19 22:17,27,0.069672,2.61553836,0.276736
2022/10/19 22:22,27,0.121470012,2.84750152,0.225203544
2022/10/19 22:27,27,0.09011321,2.69501519,0.253804147
2022/10/19 22:32,27,0.101733848,2.583046,0.308765173
2022/10/19 22:37,27,0.14626421,2.05009651,0.276374817
2022/10/19 22:42,27,0.07143896,3.29807329,0.233784914
2022/10/19 22:47,27,0.08930727,2.80485368,0.2683406
2022/10/19 22:52,27,0.0837811,2.57278013,0.284636766
2022/10/19 22:57,27,0.07593357,2.96350932,0.243175149
2022/10/19 23:02,27,0.06907408,3.34507561,0.228589714
2022/10/19 23:07,27,0.08825996,3.06798172,0.2171504
2022/10/19 23:12,27,0.104640067,2.86988187,0.2302051
2022/10/19 23:17,27,0.09023586,2.66430259,0.222403288
2022/10/19 23:22,27,0.08860548,2.674953,0.2755994
2022/10/19 23:27,27,0.09269216,3.01200414,0.2042312
2022/10/19 23:32,27,0.103591308,2.82584071,0.245636433
2022/10/19 23:37,27,0.09817872,2.83912539,0.244224548
2022/10/19 23:42,27,0.063857965,2.83999419,0.260059953
2022/10/19 23:47,27,0.130708635,2.674315,0.25409013
2022/10/19 23:52,27,0.0731988,2.86574173,0.29242453
2022/10/19 23:57,27,0.09775506,2.972982,0.231820449
2022/10/20 0:02,27,0.107300505,2.23268056,0.386903465
2022/10/20 0:07,27,0.120538659,2.465737,0.3108762
2022/10/20 0:12,27,0.085702315,2.94820356,0.208362147
2022/10/20 0:17,27,0.114212908,2.539238,0.293216825
2022/10/20 0:22,26,0.07637607,2.83326483,0.209237635
2022/10/20 0:27,26,0.06879357,2.77542424,0.268459052
2022/10/20 0:32,26,0.07447594,2.63259864,0.2363826
2022/10/20 0:42,26,0.08338357,2.82971859,0.2864153
2022/10/20 0:47,26,0.124022245,2.28609872,0.290860742
2022/10/20 0:52,26,0.07188356,2.71695518,0.208505839
2022/10/20 0:57,26,0.049889367,2.763309,0.222439736
2022/10/20 1:02,26,0.06698534,2.8537128,0.2030242
2022/10/20 1:07,26,0.108308405,2.14280653,0.263600379
2022/10/20 1:12,26,0.059463505,2.981293,0.219959214
2022/10/20 1:17,26,0.0637493,2.83043718,0.234728
2022/10/20 1:22,26,0.04220786,2.772595,0.161065772
2022/10/20 1:27,26,0.050529245,2.65693259,0.161186457
2022/10/20 1:32,26,0.07266854,2.573193,0.2510385
2022/10/20 1:37,26,0.102464043,1.93502033,0.2010887
2022/10/20 1:42,26,0.0558891,2.88663149,0.182945877
2022/10/20 1:47,26,0.07608903,2.54814649,0.217528164
2022/10/20 1:52,26,0.05454782,3.06158018,0.20050475
2022/10/20 1:57,26,0.056016598,2.8156743,0.3053887
2022/10/20 2:02,25,0.109432891,2.225887,0.203304783
2022/10/20 2:07,25,0.1315869,2.13351035,0.239344627
2022/10/20 2:12,25,0.07998295,2.448635,0.266283721
2022/10/20 2:17,25,0.122069195,2.34749842,0.211160377
2022/10/20 2:22,25,0.08017493,2.79619837,0.2636046
2022/10/20 2:27,25,0.08236053,2.90505624,0.251077145
2022/10/20 2:32,25,0.08561365,2.41734028,0.180083334
2022/10/20 2:37,25,0.076460086,2.85817981,0.2484661
2022/10/20 2:42,25,0.092744365,2.86385584,0.222136959
2022/10/20 2:47,25,0.072293095,3.08053875,0.240814254
2022/10/20 2:52,25,0.065318525,2.8059268,0.2004596
2022/10/20 2:57,25,0.080705546,2.63907433,0.245803952
2022/10/20 3:02,25,0.053760767,2.72929645,0.2432739
2022/10/20 3:07,25,0.07418093,2.43387318,0.2165668
2022/10/20 3:12,25,0.0961349,2.62744951,0.212995067
2022/10/20 3:17,25,0.117432691,2.57945156,0.256265461
2022/10/20 3:22,25,0.08698047,2.85502,0.247305334
2022/10/20 3:27,25,0.117541529,2.37998652,0.259700656
2022/10/20 3:32,25,0.06812667,3.778539,0.245786637
2022/10/20 3:37,25,0.087611005,2.76152444,0.210360661
2022/10/20 3:42,25,0.082461186,2.6411612,0.24828431
2022/10/20 3:47,25,0.055293914,2.7421658,0.235575244
2022/10/20 3:52,25,0.09362768,2.472453,0.264782339
2022/10/20 3:57,25,0.06307811,2.66422582,0.2552869
2022/10/20 4:02,25,0.07254108,2.8645153,0.280083746
2022/10/20 4:07,25,0.05962141,3.18707919,0.210256577
2022/10/20 4:12,25,0.04720459,2.693776,0.2590786
2022/10/20 4:17,25,0.09783496,2.92221522,0.186404154
2022/10/20 4:22,25,0.09344271,2.49146771,0.225017875
2022/10/20 4:27,25,0.07784991,3.84086847,0.2168454
2022/10/20 4:32,25,0.12479689,3.00094271,0.256457776
2022/10/20 4:37,25,0.1118107,2.50401,0.23413974
2022/10/20 4:42,25,0.07435931,2.9164207,0.218684375
2022/10/20 4:47,25,0.144746333,2.033195,0.2312191
2022/10/20 4:52,24,0.060226757,3.19671345,0.251750678
2022/10/20 4:57,24,0.10050115,2.726077,0.246416226
2022/10/20 5:02,24,0.08298532,2.74714541,0.174465269
2022/10/20 5:07,24,0.08499411,2.41520476,0.198055744
2022/10/20 5:12,24,0.06682959,2.9320662,0.204599231
2022/10/20 5:17,24,0.118272595,2.38566756,0.244723618
2022/10/20 5:22,25,0.08455985,2.65904617,0.2051467
2022/10/20 5:27,25,0.064302154,2.76547885,0.156335
2022/10/20 5:32,25,0.071270786,2.61917448,0.255203247
2022/10/20 5:37,25,0.136317864,2.06702852,0.295484215
2022/10/20 5:42,25,0.08366866,2.59048867,0.185085267
2022/10/20 5:47,25,0.096045815,2.7873342,0.202209875
2022/10/20 5:52,25,0.08489808,3.01163483,0.202331677
2022/10/20 5:57,25,0.122682519,2.62716937,0.21859847
2022/10/20 6:02,25,0.06518123,2.83021045,0.261421353
2022/10/20 6:07,24,0.092666574,2.54946613,0.255067021
2022/10/20 6:12,24,0.07833985,2.57340336,0.2224928
2022/10/20 6:17,24,0.08684349,3.0554142,0.164995462
2022/10/20 6:22,25,0.07810985,2.85426617,0.2355251
2022/10/20 6:27,25,0.1478675,2.390667,0.197289526
2022/10/20 6:32,24,0.0901574,2.30961084,0.2526667
2022/10/20 6:37,24,0.101245336,3.45265865,0.2362452
2022/10/20 6:42,24,0.112316355,2.368326,0.229519442
2022/10/20 6:47,24,0.057249118,2.93981361,0.227989763
2022/10/20 6:52,24,0.06504997,2.88438725,0.217224
2022/10/20 6:57,24,0.058334593,2.758728,0.206072509
2022/10/20 7:02,24,0.07998813,2.672262,0.219685316
2022/10/20 7:07,24,0.13352932,2.00527859,0.262204468
2022/10/20 7:12,24,0.09017135,3.0249958,0.167345643
2022/10/20 7:17,24,0.07721682,2.85428858,0.182992414
2022/10/20 7:22,24,0.144362941,1.92437947,0.191478118
2022/10/20 7:27,24,0.065696634,2.67905521,0.237653092
2022/10/20 7:32,24,0.07745422,2.76429653,0.275751
2022/10/20 7:37,24,0.171161532,1.79097974,0.22435385
2022/10/20 7:42,24,0.05885144,2.763233,0.166834891
2022/10/20 7:47,24,0.053740934,2.82723117,0.17739439
2022/10/20 7:52,24,0.06702955,3.28984451,0.190589443
2022/10/20 7:57,24,0.081699036,2.87700558,0.232225254
2022/10/20 8:02,24,0.06850641,2.867766,0.234195441
2022/10/20 8:07,24,0.07123625,2.70550537,0.176174253
2022/10/20 8:12,24,0.05209123,3.15124416,0.158215463
2022/10/20 8:17,24,0.102409191,2.374764,0.249401763
2022/10/20 8:22,24,0.08398823,2.7569685,0.244311675
2022/10/20 8:27,24,0.07723096,2.70831823,0.197203055
2022/10/20 8:32,24,0.109403908,2.11511827,0.206975952
2022/10/20 8:37,24,0.072097525,2.547964,0.1789872
2022/10/20 8:42,24,0.054300744,2.875593,0.230982155
2022/10/20 8:47,24,0.06807,3.27908778,0.191801667
2022/10/20 8:52,24,0.09001203,2.551258,0.253512084
2022/10/20 8:57,24,0.07635011,2.45462871,0.190288171
2022/10/20 9:02,24,0.07687429,3.07547188,0.183805376
2022/10/20 9:07,24,0.068711825,2.76509929,0.191921741
2022/10/20 9:12,24,0.07463583,3.22908521,0.2181458
2022/10/20 9:17,24,0.084268086,2.65691662,0.249897346
2022/10/20 9:22,24,0.132397413,2.600279,0.188610554
2022/10/20 9:27,24,0.087931484,2.46212053,0.250182658
2022/10/20 9:32,24,0.105142109,2.90946341,0.23420912
2022/10/20 9:37,24,0.133133009,2.307164,0.186441153
2022/10/20 9:42,24,0.077841036,2.78052568,0.267251372
2022/10/20 9:47,24,0.100397058,2.9340694,0.231177226
2022/10/20 9:52,24,0.137521535,2.5332408,0.221788019
2022/10/20 9:57,24,0.09394626,2.70969677,0.233152166
2022/10/20 10:02,24,0.065904595,2.65947437,0.226802722
2022/10/20 10:07,24,0.156856418,2.343486,0.212835878
2022/10/20 10:12,24,0.06750193,2.741351,0.229217544
2022/10/20 10:17,24,0.1263525,2.214241,0.232508734
2022/10/20 10:22,24,0.111275524,2.409537,0.261302561
2022/10/20 10:27,24,0.065448515,2.821262,0.254103869
2022/10/20 10:32,24,0.079149075,2.85376239,0.201678023
2022/10/20 10:37,24,0.08666722,2.5593164,0.189798176
2022/10/20 10:42,24,0.085172884,3.29733515,0.308725744
2022/10/20 10:47,24,0.136402547,2.19890356,0.203950465
2022/10/20 10:52,24,0.082479544,2.66628933,0.201444447
2022/10/20 10:57,24,0.0853932,2.77436,0.202632546
2022/10/20 11:02,24,0.143457726,2.140598,0.2463936
2022/10/20 11:07,24,0.065648556,2.796233,0.180726573
2022/10/20 11:12,24,0.101448894,2.60732579,0.239418954
2022/10/20 11:17,24,0.074232966,3.18761539,0.1874711
2022/10/20 11:22,24,0.088859715,2.96838665,0.249731913
2022/10/20 11:27,24,0.06884363,2.844111,0.199556515
2022/10/20 11:32,24,0.072967835,3.65592957,0.240200132
2022/10/20 11:37,24,0.09294874,3.02052569,0.226804808
2022/10/20 11:42,24,0.079179384,3.12770462,0.19622913
2022/10/20 11:47,24,0.0625425,2.69208646,0.243778378
2022/10/20 11:52,24,0.06179917,3.06354761,0.186473325
2022/10/20 11:57,24,0.09196054,2.6484313,0.2865514
2022/10/20 12:02,24,0.074614495,2.56023121,0.179801032
2022/10/20 12:07,24,0.122502223,2.2760973,0.226306766
2022/10/20 12:12,24,0.09774656,2.984365,0.1853371
2022/10/20 12:17,24,0.08451325,2.32135463,0.18879728
2022/10/20 12:22,24,0.08476027,2.539047,0.245135874
2022/10/20 12:27,24,0.039511435,2.8613553,0.106072925
2022/10/20 12:32,24,0.045257375,2.78009367,0.214754522
2022/10/20 12:37,24,0.0847334,3.00568819,0.243708521
2022/10/20 12:42,24,0.13357918,2.26471114,0.221660629
2022/10/20 12:47,24,0.073651865,2.5198977,0.252505451
2022/10/20 12:52,24,0.083949536,2.52242374,0.212930083
2022/10/20 12:57,24,0.211383954,1.85763013,0.255521834
2022/10/20 13:02,24,0.11946556,2.393105,0.245028347
2022/10/20 13:07,24,0.092852436,2.729582,0.263275653
2022/10/20 13:12,24,0.0881031,2.98510385,0.223567262
2022/10/20 13:17,24,0.110474281,2.52603626,0.188690111
2022/10/20 13:22,24,0.046239324,2.77986073,0.189849049
2022/10/20 13:27,24,0.0963417,2.23370171,0.24303782
2022/10/20 13:32,24,0.07755254,2.78918076,0.228660062
2022/10/20 13:37,24,0.0790001,2.50048518,0.198516861
2022/10/20 13:42,25,0.076309204,2.69100475,0.26885882
2022/10/20 13:47,25,0.06895393,3.0797565,0.25633353
2022/10/20 13:52,25,1.39911819,2.83530927,0.9765795
2022/10/20 13:57,26,1.79074121,2.88005233,1.16911852
2022/10/20 14:02,28,1.65002918,2.7627635,1.17553174
2022/10/20 14:07,29,1.807684,3.13391662,1.06078613
2022/10/20 14:12,30,1.91529608,2.77346539,0.9751899
2022/10/20 14:17,31,1.97129178,2.854901,1.09835672
2022/10/20 14:22,32,1.974096,3.03635144,1.00895321
2022/10/20 14:27,32,2.20911717,2.76718545,1.0512507
2022/10/20 14:32,33,2.110071,2.92209077,1.00061381
2022/10/20 14:37,33,2.04221845,2.72041464,1.005235
2022/10/20 14:42,34,1.95951056,3.00511217,1.04378057
2022/10/20 14:47,34,2.082116,2.792011,1.003569
2022/10/20 14:52,34,2.03209424,2.668055,1.07914317
2022/10/20 14:57,35,2.22116351,3.214514,0.9595722
2022/10/20 15:02,35,2.256099,2.69303942,1.03330112
2022/10/20 15:07,35,2.10613775,2.9665885,1.10376978
2022/10/20 15:12,35,2.15123367,2.857197,0.987234652
2022/10/20 15:17,36,2.106829,2.78933978,0.9423563
2022/10/20 15:22,36,2.31139231,2.97601414,0.981393039
2022/10/20 15:27,36,2.30172944,2.97108841,0.9931282
2022/10/20 15:32,37,2.10556173,2.89270282,1.04448974
2022/10/20 15:37,37,2.15817714,2.885203,0.9848042
2022/10/20 15:42,37,2.15141773,2.93800068,1.09464419
2022/10/20 15:47,37,2.116092,2.81712174,0.978923857
2022/10/20 15:52,37,2.10263729,3.07014251,1.0556457
2022/10/20 15:57,37,2.01569843,2.88009048,1.05143952
2022/10/20 16:02,37,2.117331,2.909167,0.9625394
2022/10/20 16:07,37,2.17398715,2.84826016,1.05138993
2022/10/20 16:12,38,2.08088183,2.95159936,0.9382715
2022/10/20 16:17,38,2.201061,3.25112987,1.080195
2022/10/20 16:22,38,2.09703183,2.96957088,0.9997467
2022/10/20 16:27,37,2.081488,2.93885136,1.00494957
2022/10/20 16:32,37,2.184495,3.03832269,1.07125676
2022/10/20 16:37,38,2.099785,3.08672953,1.02201521
2022/10/20 16:42,38,2.12063956,2.876361,0.958702564
2022/10/20 16:47,38,2.32231069,2.9748497,1.02475286
2022/10/20 16:52,38,2.07262039,2.89801383,1.00982857
2022/10/20 16:57,38,2.252244,2.85358071,1.08197749
2022/10/20 17:02,38,2.14737439,3.07089186,1.03244936
2022/10/20 17:07,38,2.28483558,2.79864955,1.01510036
2022/10/20 17:12,38,2.10161829,3.26738787,1.03483939
2022/10/20 17:17,38,2.10253239,2.73433185,0.995917559
2022/10/20 17:22,38,2.09804773,2.759008,1.06652367
2022/10/20 17:27,38,2.03772449,2.72422433,1.0386759
2022/10/20 17:32,39,2.07601523,2.87332964,1.08201909
2022/10/20 17:37,39,2.25656772,3.25602674,0.9432257
2022/10/20 17:42,38,2.21857738,2.909819,0.963842
2022/10/20 17:47,38,2.13492322,2.76589942,1.0168134
2022/10/20 17:52,38,2.20817327,2.833582,0.9648579
2022/10/20 17:57,38,2.05721617,2.89003563,1.04181361
2022/10/20 18:02,38,1.983372,3.02064943,0.9512049
2022/10/20 18:07,38,1.98731411,2.836789,1.06296313
2022/10/20 18:12,37,2.092505,3.10757518,1.0108701
2022/10/20 18:17,38,1.88136947,2.81053138,1.11036146
2022/10/20 18:22,38,2.03057,2.9615624,0.9764786
2022/10/20 18:27,37,2.08572173,2.912224,0.982887149
2022/10/20 18:32,37,2.09620428,2.90329313,1.03265262
2022/10/20 18:37,37,2.15512466,2.859164,0.9405315
2022/10/20 18:42,37,2.148051,3.06735969,0.9804376
2022/10/20 18:47,37,2.10330462,2.94995117,0.982494056
2022/10/20 18:52,37,2.26098228,2.875454,0.9905476
2022/10/20 18:57,38,2.03655982,3.02433085,0.9944942
2022/10/20 19:02,37,2.084352,2.87086368,0.987550557
2022/10/20 19:07,37,2.041836,2.97601271,0.9440148
2022/10/20 19:12,37,2.32419848,2.87249064,1.0545429
2022/10/20 19:17,37,2.1812222,2.97780347,1.03066862
2022/10/20 19:22,37,2.021737,2.97998857,1.03654587
2022/10/20 19:27,37,2.090005,2.76721764,1.04698622
2022/10/20 19:32,38,2.05467463,2.74793029,0.9422223
2022/10/20 19:37,38,2.077512,2.85043621,1.050083
2022/10/20 19:42,38,2.03681946,2.90009069,0.9598057
2022/10/20 19:47,37,2.190359,2.76073718,1.068255
2022/10/20 19:52,38,2.15788913,3.13136935,1.01540148
2022/10/20 19:57,38,1.90631258,3.20980477,1.05939162
2022/10/20 20:02,38,2.117777,2.93901825,0.9514918
2022/10/20 20:07,39,2.068512,2.98071456,0.9080146
2022/10/20 20:12,39,2.082969,2.81760836,1.04964066
2022/10/20 20:17,39,2.022604,2.94812655,0.9785469
2022/10/20 20:22,38,2.13199639,2.69242072,1.05040991
2022/10/20 20:27,38,2.0930264,2.79893541,0.9204611
2022/10/20 20:32,38,2.04807425,2.87204027,1.017675
2022/10/20 20:37,38,2.19066763,3.1143322,0.971834958
2022/10/20 20:42,38,2.06888556,2.82706428,1.10170245
2022/10/20 20:47,38,2.0400188,2.65775633,0.9312139
2022/10/20 20:52,38,2.07737923,2.68624043,1.01361752
2022/10/20 20:57,38,1.93207538,2.90235949,0.972993553
2022/10/20 21:02,38,1.98589253,3.024321,1.056297
2022/10/20 21:07,38,2.27014852,2.90793467,0.9397607
2022/10/20 21:12,38,2.04157639,2.98055339,1.0510782
2022/10/20 21:17,38,2.039787,3.00863051,0.9042314
2022/10/20 21:22,38,2.15949249,3.18367672,0.9077469
2022/10/20 21:27,38,2.154706,2.65297723,1.04104066
2022/10/20 21:32,38,2.18110847,2.81804872,0.926062644
2022/10/20 21:37,38,2.105787,2.96175647,0.931617737
2022/10/20 21:42,38,2.17594743,2.90482044,1.11238265
2022/10/20 21:47,38,2.042157,2.866587,1.0490514
2022/10/20 21:52,38,2.076284,2.97728634,1.0662725
2022/10/20 21:57,38,2.12980747,2.78816986,1.02432323
2022/10/20 22:02,38,2.25205374,2.62387776,0.936209559
2022/10/20 22:07,39,2.16291857,2.72906423,1.00208235
2022/10/20 22:12,39,2.21869564,3.04810524,1.10837531
2022/10/20 22:17,39,2.219386,3.0710175,0.9281632
2022/10/20 22:22,39,2.22681332,2.67013,1.01450288
2022/10/20 22:27,39,2.144816,2.92166781,1.11664259
2022/10/20 22:32,39,2.33908367,2.64221644,1.05370212
2022/10/20 22:37,39,2.155158,2.75655,0.972937465
2022/10/20 22:42,39,2.1878047,2.82517266,0.9539513
2022/10/20 22:47,39,2.11972761,2.76861238,0.9922148
2022/10/20 22:52,39,2.19630647,2.82371116,1.008921
2022/10/20 22:57,39,2.22704577,2.78316426,1.06409514
2022/10/20 23:02,39,2.1079967,2.79622722,1.02829576
2022/10/20 23:07,39,2.229645,2.76136041,1.0379647
2022/10/20 23:12,39,2.15637326,2.86081862,0.987706363
2022/10/20 23:17,39,2.32483387,2.97012115,1.08871925
2022/10/20 23:22,39,2.333267,3.08186269,1.05474472
2022/10/20 23:27,39,2.28599262,2.7214334,1.04833865
2022/10/20 23:32,39,2.183183,2.94004,1.083561
2022/10/20 23:37,39,2.192201,2.98240733,0.9883017
2022/10/20 23:42,39,2.16993666,2.69043756,0.928627133
2022/10/20 23:47,39,2.34384656,2.891892,1.12785769
2022/10/20 23:52,39,2.13175559,2.70451355,0.9150397
2022/10/20 23:57,39,2.114182,2.881513,0.941210449
2022/10/21 0:02,39,2.4117713,3.06983042,1.03879786
2022/10/21 0:07,39,2.01115775,2.93381929,0.9978637
2022/10/21 0:12,39,2.21177864,3.0348053,0.960251331
2022/10/21 0:17,39,2.20921969,2.82832551,1.02321732
2022/10/21 0:22,39,2.09031558,3.00213623,0.9360409
2022/10/21 0:27,39,2.20412564,2.892751,0.9555302
2022/10/21 0:32,39,2.03824735,2.86045313,1.05435
2022/10/21 0:37,38,2.09783053,2.907088,0.978164732
2022/10/21 0:42,38,2.110637,2.78013515,1.05476284
2022/10/21 0:47,38,2.08062339,3.145337,1.04413331
2022/10/21 0:52,38,2.15377975,2.876388,0.9498487
2022/10/21 0:57,38,2.02975249,2.78531981,0.9404421
2022/10/21 1:02,38,2.13820982,2.76085448,1.07816875
2022/10/21 1:07,38,1.93542945,2.779023,0.994988859
2022/10/21 1:12,38,1.9570961,2.965956,0.9848228
2022/10/21 1:17,38,2.05004168,3.02514553,1.00464141
2022/10/21 1:22,38,2.053092,3.24670744,0.97369945
2022/10/21 1:27,38,2.12286377,2.82862616,1.08939779
2022/10/21 1:32,38,2.248207,2.81081676,1.10998654
2022/10/21 1:37,38,2.21104217,2.9495666,1.04754591
2022/10/21 1:42,38,2.12849379,2.8804543,0.9676635
2022/10/21 1:47,38,2.20341444,2.824202,1.05299222
2022/10/21 1:52,38,2.25098944,2.802702,1.07193029
2022/10/21 1:57,38,2.30135441,2.72662282,1.03672636
2022/10/21 2:02,38,2.1081903,2.8372457,1.037845
2022/10/21 2:07,38,2.222653,3.10448956,0.9340234
2022/10/21 2:12,38,2.12018,3.11254573,0.9897623
2022/10/21 2:17,38,2.06720757,2.84056473,1.05920458
2022/10/21 2:22,38,2.23022485,2.93129373,0.9628963
2022/10/21 2:27,38,1.983191,3.12523818,0.9993123
2022/10/21 2:32,37,2.04233456,2.90631843,1.00145757
2022/10/21 2:37,37,2.072373,2.950398,0.9571611
2022/10/21 2:42,37,2.0785985,2.613266,1.06036556
2022/10/21 2:47,37,1.98483837,3.162456,1.01032948
2022/10/21 2:52,37,2.05726075,2.75219965,1.00496948
2022/10/21 2:57,37,2.23380828,2.842828,0.959957838
2022/10/21 3:02,37,2.31336045,2.72553945,1.01619554
2022/10/21 3:07,37,2.01680946,2.93681645,1.0316869
2022/10/21 3:12,37,2.12020922,2.7354033,1.12069345
2022/10/21 3:17,37,2.090285,3.009309,0.9671881
2022/10/21 3:22,37,2.13029361,2.8182683,0.9934911
2022/10/21 3:27,37,2.0074234,2.82403326,1.08210182
2022/10/21 3:32,37,2.034584,2.88245368,1.01660359
2022/10/21 3:37,37,2.16867757,2.91450167,0.9368355
2022/10/21 3:42,37,2.35635328,2.84532213,1.07802975
2022/10/21 3:47,37,2.2751143,2.84501767,0.981483638
2022/10/21 3:52,37,2.175129,3.03611469,1.05216563
2022/10/21 3:57,37,2.232624,2.9986434,1.09146512
2022/10/21 4:02,37,2.13294768,2.620416,1.01027417
2022/10/21 4:07,37,2.12560916,3.24985218,1.00162768
2022/10/21 4:12,37,2.07882237,2.867453,1.09771252
2022/10/21 4:17,37,2.134429,3.18368864,0.9944494
2022/10/21 4:22,37,1.97628164,3.19751048,1.16314924
2022/10/21 4:27,37,2.033952,3.10606933,1.08049643
2022/10/21 4:32,36,2.09458447,2.97348285,1.0879786
2022/10/21 4:37,36,2.02200627,2.95321774,1.06112957
2022/10/21 4:42,36,1.99268842,2.95502472,1.08462238
2022/10/21 4:47,36,2.1147337,2.72585654,0.8863097
2022/10/21 4:52,36,2.13978863,3.01531768,0.94873184
2022/10/21 4:57,36,2.192673,2.77414274,1.02681065
2022/10/21 5:02,36,2.129277,2.73689985,1.01700246
2022/10/21 5:07,36,2.26450634,3.03827167,0.910257638
2022/10/21 5:12,36,2.1095593,2.953118,1.03649819
2022/10/21 5:17,36,2.23849845,2.75524282,0.9901558
2022/10/21 5:22,36,2.15502453,2.790148,1.08978927
2022/10/21 5:27,36,2.33954978,2.83995724,1.02118516
2022/10/21 5:32,36,2.293119,2.72524381,0.953860164
2022/10/21 5:37,36,2.02818632,2.60461044,1.07343435
2022/10/21 5:42,36,2.311331,2.90895772,1.04468083
2022/10/21 5:47,36,2.251551,3.085578,1.08015573
2022/10/21 5:52,36,2.17573428,2.79667687,1.0184536
